地區,村里碼,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任,編碼,學歷,經歷,政見,unique
高雄市楠梓區大昌里,20,戴嘉育,2,女,1972,中國國民黨,799,0.5147999999999999,1,否,760004202,國立臺南大學教育學碩士,高雄市楠梓區大昌社區發展協會社工員長照2.0大昌Ｃ據點負責人,1.服務窗口：整合政府與民間資源，建立服務窗口，為里民及弱勢家庭提供協助。2.安心托育：完善合格托育系統，為社區婦女提供安心的育兒喘息服務。3.貼心托老：聯結社區長照2.0服務機制，提供多樣化資源，讓長輩獲得更全面的關懷照顧，並減輕照顧者負擔。4.擴充長照：活用社區空間，將原有關懷據點擴充為Ｃ型巷弄長照站，增加長者使用服務的便利性。5.健康關懷：建立心理健康關懷站，增加心理輔導與諮商管道，促進里民心理健康。6.公共衛生：持續關注公共衛生議題，落實環境清潔及空間美化，讓本里健康永續，樂活宜居。7.綠化悠活：綠化、美化社區閒置空地，設置悠活步道，增加里民運動、休憩之空間。8.彩繪景觀：創新彩繪藝術，活絡社區景觀意象。9.ｅ化聯繫：設立暢通ｅ化聯繫管道line群組，提供更迅速便捷的里民服務。10.永續發展：持續爭取政府資源，改善社區生活環境，增進里民聯誼，促進社區永續發展。,1
高雄市三民區本和里,9,安可宏,1,男,1957,中國國民黨,1815,0.3877,0,否,760005091,一、鼎金國小二、道明國中三、鳳山高中四、中國文化大學,一、中山大學校友會、文化大學校友會理事長。二、民眾服務主任、執行長。三、中華民國80年高雄市優秀青年代表。四、救國團會長。五、財團法人壽山文教基金會董事。六、中華兩岸企業產業協會常務董事。七、大高雄公益活動社團召集人。八、中華民國國際自由車協會常務理事。九、高雄市卓越青工總會總顧問。,一、活化善用回饋金、成立諮詢小組為里民爭取福利。二、活化運用活動中心，複合使用舉辦公益活動及有益身心的社教班。三、爭取設立APP預警系統，簡訊監督滯洪池以杜絕洪水之患（本和里919兩次大水）。四、綠化公園，成立志工隊確實定期打掃消毒，杜絕蚊蟲、不肖分子危害本里。五、結合社會資源，妥善照顧經濟弱勢族群。六、舉辦社會公益之相關活動，凝聚里民情誼。七、本里水利溝環保要監督，並責成相關單位消毒，以免沼氣發生危險。八、大樓之住戶大會，本人參加並責成相關單位在安全、安寧、衛教之維護以達和樂安居。九、水溝ㄟ通、平坦路、光明燈。,1
高雄市三民區本和里,9,陳文旗,2,男,1966,無黨籍及未經政黨推薦,2866,0.6122,1,否,760005092,高雄高工勤益工專,中壢地政事務所三民地政事務所三民區公所社會課三民區公所本和里里幹事三民區公所安邦里、鼎強里里幹事京典大廈管理委員會歷任多屆主委,我是在地服務將近18年的里幹事，我的使命－要本和里好，還要更好。一、守護本和，承擔責任：1.顧好本和里滯洪池，掌握抽水站正常運作。2.成立防災志工隊協助颱風豪雨時的防災事宜及建立防災預報系統。3.每年里內排水溝全面清疏。4.爭取滯洪池整治及景觀設施改善。.二、打造本和里優質環境：1.本和里公園綠地圍繞，成立環保志工隊認養維護美化公園；發展公園的特色，打造文化藝術、安全舒適的友善環境。2.龍池宮後方的綠地，爭取開闢為老人公園，設置老人休閒設施。3.大裕路51巷旁水利地(即活動中心前)爭取重新規劃，打造安全的通學步道、休閒走廊及舉辦各項活動最佳場地。三、提昇活動中心功能：1.健全活動中心管理委員會，財務公開透明化。2.召募活動中心志工，開放１樓為里民休閒場所，辦理各項才藝研習、公益活動、老人長照與幼兒托育等事項。四、中區資源回饋基金使用：健全回饋金執行小組，基金使用以里民利益為依歸，公開透明化。五、社區安全網：成立社區巡守隊，爭取里內重要路口設置監視器，現有監視器維持正常運作。六、關懷弱勢家庭：協助申請各項社會福利補助，結合慈善團體等民間資源，擴大關懷與救濟。七、歷年來有待解決的事務：1.努力爭取本和里電桿、纜線全面地下化。2.莊敬國小圍牆之木棉樹，因花絮影響居民健康與生活品質，爭取遷移換樹種。八、我有經驗、能力與做事的熱忱，堅持「服務不分黨派、服務最用心、服務同理心」的理念，結合熱心、優秀的人士，共同建設和諧進步的優質家園。,1
高雄市三民區安吉里,44,黃展雄,1,男,1961,民主進步黨,1482,0.4984,0,否,760005441,一、溪洲國小畢業二、大洲國中畢業三、省立旗美高中畢業四、私立世界新聞專科學校畢業（現改制世新大學）,一、富邦產物保險股份有限公司股長二、一鳴外語國際股份有限公司執行長三、高雄市老人福利促進會顧問四、復興獅子會財務五、臺灣創價學會善團體,一、爭取建設堯山街林蔭大道，提供里民休憩功能，保護文化資產。二、主動積極爭取老年人及弱勢族群應有的社會福利權益，細心關懷及照顧。三、促請果菜市場加強環境衛生管理及車輛噪音管制，守護里民健康和安寧。四、社區每年不定期環境消毒和不定期溝渠清疏。五、更換全里多年未曾更新的滅火器，防範火災於未然。六、提倡里內消費建立內需市場，活絡商圈繁榮社區，創造財富。七、建立「安全」「吉祥」「如意」的優質社區。,1
高雄市三民區安吉里,44,王淑美,2,女,1962,無黨籍及未經政黨推薦,1491,0.5015,1,否,760005442,高中畢業,1.土地代書。2.慈濟功德會會員。3.安吉里環保志工。4.新上、十全國小職員退休。5.高雄空大進修。,1.用女性的溫柔、持家的穩重和耐性來照顧咱安吉里的鄉親。2.將里長轉為CEO（經理人）的精神來經營本里。3.堅守里民安居、弱勢優先的宗旨，使其生活各有所依。4.提供就業資訊，讓本里有需求的人掌握就業方向。,1
高雄市三民區達德里,47,楊寂苹,1,女,1967,民主進步黨,413,0.4588,0,否,760005471,嘉南藥理科技大學畢業。,一、醫療院所護理師。二、高雄市政府衛生局約僱人員。,一、專業里長不兼職。二、維護里內治安與清潔。三、協助社區發展與繁榮。四、迅速並確實反映里民需求給相關單位。,1
高雄市三民區達德里,47,陳國枝,2,男,1947,無黨籍及未經政黨推薦,487,0.5411,1,否,760005472,初中畢業,一、醫療院所護理師。二、高雄市政府衛生局約僱人員。,真心關懷高齡者用心爭取里福祉,1
高雄市三民區德仁里,53,袁碧嬌,1,女,1952,民主進步黨,711,0.5757,1,否,760005531,省立台東師專畢業,1.高雄市中洲國小教師2.高雄市內惟國小教師兼學年主任3.高雄市三民國小課後照顧班主任,1.專職、勤快、誠懇、不分黨派24小時專線服務。2.重視環境衛生、加強病媒防治、定期清理，消毒水溝。3.爭取里內公共設施、道路修護，提升社區環境品質。4.協助老人、貧困、單親、殘障、低收入戶等，爭取各種社會福利。5.加強警民合作，強化守望相助巡守，協助里內治安。6.重視警政單位政策，維護監視器，防偷、防搶、防竊，以利里民安居樂業。7.成立國小學童臨時寄托和陪讀服務。,1
高雄市三民區德仁里,53,陳文恭,2,男,1956,中國國民黨,524,0.4242,0,否,760005532,1.溪湖國小、溪湖國中2.開明商工機工科,1.博愛國小、鳳山高中家長會長2.三民國中、三民高中、瑞祥高中家長會副會長3.高雄地方檢察署榮譽觀護人、科工館美術館志工4.高雄市彰化同鄉會副總幹事5.高雄市校長遴選委員，榮獲八十九年度教育芬芳錄6.德仁社區發展協會理事長7.國立空中大學社會科學系肄業。,1.設立社區關懷站，結合社會資源，照顧經濟弱勢族群。2.活化運用活動中心，舉辦公益身心活動聯誼。3.善用行政資源，為里民爭取福利。4.增設滅火器，維護居家安全。5.社區衛生環境美化與維護。,1
高雄市三民區德北里,64,鄭雄仁,1,男,1963,無黨籍及未經政黨推薦,600,0.4807,0,否,760005641,高雄市立空中大學法政學系法律組私立正修工專化學工程科高雄市立三民國中、三民國小,失智長照服務關懷協會理事雄仁地政士事務所主任好鄰居大樓保全員、長照服務人員行政院環境保護署督察稽查人員交通部觀光局稽查人員,一、成立「老人健康服務中心」，提供社區失能、失智者照顧服務，共餐或送餐服務、預防及延緩失能照護、參與社區活動服務、提供長照及居家服務申請和專業諮詢等。二、充實社區活動中心設備，並多辦活動如重陽節敬老晚會、卡拉OK歌唱比賽、課業輔導班(含弱勢家庭)、里民旅遊活動等，使鄉親樂活鄰里，幸福生活，安養天年。三、結合「三塊厝車站」、「德北公園」，成為觀光發展、休閒運動新生活圈。四、設立德北才藝教室，提供里民免費學習技藝技能，輔導文創商品開發，結合並成立「三塊厝觀光市集」，定期舉辦小資創業設攤活動。五、里內街巷加強市容，落實環境清潔保護，提昇里民生活品質，以利民生。六、以法律專業和實務提供環保、地政、社會福利、勞資、觀光及其他法令和其訴訟程序等免費諮詢，提供參與都市更新、老屋健檢修養、十戶以上公寓成立公寓大樓管理委員會、提高污水下水道達成率、移除高壓電筒和電線桿等專業協助。七、因應疏解鐵路地下化完成後里內交通負荷問題，爭取c-bike公共自行車設站、公共汽車行經本里自立路並設站，積極推動有效停車位使用，提高里民居住安全的幸福感。八、回應民意，全心全職、專業服務，提昇社區總體營造績效及里辦公室功能，策劃爭取落實建設，開創「健康、乾淨（環保）、安全」新德北。,1
高雄市三民區德北里,64,李仁祥,2,男,1972,無黨籍及未經政黨推薦,648,0.5192,1,否,760005642,三民國小七賢國中海青工商四海工商專科學校,96年成立茂德億企業行至今，從事室內裝潢工程已經28個年載。,一、傳承謝忠正里長服務的熱忱與務實精神，里民隨時都找得到仁祥為您服務。二、配合鐵路管理局地下化後廊道規劃及自立陸橋拆除，中華地下道填平等工程，爭取規劃德北里連結鄰近各里，營造成為煥然一新，美侖美奐的嶄新社區。三、爭取各級政府撥用里內閒置公有土地，政府BOT或獎勵民間投資興建社區智慧立體停車塔，可供鄰近里民優惠停車及方便三鳳中街與後驛商圈採購民眾停車。四、當選後即擴編服務團隊，聯合各領域社會服務團體與專業志工，加強協助弱勢及貧病救濟與各項老、幼福利。五、促請政府通盤檢討德北里與鳳北里都市更新案，藉以補償60年來受鐵道區隔阻礙，影響社區發展及住居安寧。六、仁祥的家族世居在德北里，深深體會遠親不如近鄰之可貴與敦親睦鄰的和樂，仁祥當選後，除將致力爭取一切里政建設及里民福利，必將德北里營造成為鄰近各里稱羨和睦、安居、樂活的嶄新社區。,1
高雄市新興區蕉園里,10,鄭凱隆,1,男,1989,無黨籍及未經政黨推薦,233,0.4228,0,是,760006101,高雄市新興區七賢國民小學高雄市立英明國中高雄市私立樂育高級中學音樂班國立臺南大學音樂系畢,高雄市經典大提琴樂團總幹事高雄市福爾摩沙青少年管弦樂團大提琴首席南高雄家扶中心大提琴分部老師,里民大家好，4年一次里長選舉即將開始，請給年輕有活力的我一次全力以赴為里服務的機會。過去這8年空轉，本里沒有提案，整個里沒有改變，社區邁向老化。我將善用里內最大資源並爭取市府合作為大家貢獻心力，讓蕉園里浴火重生改變新氣象。用《心》出發、以《聽》做起，傾聽里民聲音反映民意、維護權益、解決問題；提升蕉園里的競爭力，讓我們的里，成為幸福宜居的好地方。1.利用社群媒體（Facebook、LINE）創建有效率的里民即時資訊互動平台。2.為使本人經費運用透明化，特編組里長經費監察小組，監督里長經費運用，並每月公佈。3.向市府爭取老人、殘障、中低收入戶津貼，力推動里內關懷據點工作。4.年長者的居家照護跟拜訪，照顧弱勢族群，落實「福利社區化」政策。5.爭取市府經費補助，於各路口裝設閉路監視器，增設感應式路燈，防止宵小，維護安全。6.結合警政單位，成立社區巡邏隊，加強社區治安，防止犯罪，打造安全、安心、安康的社區。7.定期實施社區大掃除及消毒作業以維護里民健康。8.爭取路邊劃設汽、機車停車位。9.建立資訊看板減少廣告單隨意張貼亂象，讓您的大門成為乾淨美麗的代表。10.全面檢測本里地下管線，以防止危害發生。,1
高雄市新興區蕉園里,10,陳清連,2,男,1950,民主進步黨,318,0.5771000000000001,1,是,760006102,新興國中肄業,高雄市第1～2屆新興區蕉園里里長周玲妏市議員服務處助理新興分局中正三路派出所警友會站長高雄市小吃職業工會常務理事高雄市中山慢跑協會會長高雄市老人福利協進會理事,1.全心全力不分晝夜不分黨派服務里民。2.主動協助里民爭取社會福利照顧弱勢。3.定期舉辦社區文康活動活絡里民情誼。4.營造好厝邊、好治安、好環境的社區。,1
高雄市前鎮區鎮昌里,18,王輝煌,1,男,1966,無黨籍及未經政黨推薦,779,0.5135000000000001,1,否,760009181,國立鳳山商工畢警察㈻校112期警員班畢業,前鎮街派出所鎮昌里管區警員。鎮昌里連㆕任里長。,㆒、㈿助里民老㆟年㈮、㆗低收入、身心障礙、單親、基㈮會補助等㈳會福利之申請。㆓、配合市府、區公所、衛生所、清潔隊等相關單位，對於里內㈬溝、屋後溝、雜草叢生之空㆞等，定期清疏消毒，防止病媒蚊、登革熱之孳生。㆔、配合立委、議員等民意㈹表積極爭取里內增設㈼視系統、道路舖設、樹㈭修剪、路燈增設、維護美化前鎮河等各㊠基礎建設。㆕、里內活動㆗心除已設置冷氣空調外，積極再爭取增設音響影音設備，讓喜宴、各類活動，獲得更好的舒㊜感。㈤、對於㆗油、台電回饋㈮之使用，完全公開、公平、透明化、清清楚楚。㈥、平時對於車禍理賠、排難解紛、積極㈿助調解以期圓滿和諧。㈦、無分藍綠、無分黨派繼續保持里長㆒㆟當選，夫妻㆓㆟24小時真心熱誠的服務。,1
